date,market_id,market,stage,channel_id,channel,channel_group,spend,impressions,new_rider_signups,ride_requests,completed_rides,incremental_rides,incremental_rides_per_100_driver_hours,roi,supply_coverage_pct,rider_repeat_rate_pct
2026-04-30,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,50,3158,17,7,4,2,0.03,-0.305,86.0,82.0
2026-04-30,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,57,3543,33,13,9,7,0.11,1.672,86.0,82.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,884,67307,417,158,109,56,2.8,0.143,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,654,55167,447,175,139,98,4.91,2.287,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,25,1019,3,1,0,0,0.0,-1.0,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,75,4136,28,16,12,6,0.3,0.292,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,133,9443,38,24,18,10,0.5,0.43,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,905,51487,449,260,157,117,5.86,1.368,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,299,32435,423,189,150,95,4.76,4.233,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,16,665,6,2,1,0,0.0,-1.0,73.0,69.0
2026-04-30,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,33,1376,20,11,8,3,0.15,0.683,73.0,69.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,2002,90261,1226,496,272,161,6.4,0.394,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,2032,105792,941,290,173,112,4.45,-0.059,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,50,2960,28,11,5,2,0.08,-0.227,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,279,15056,226,113,61,38,1.51,1.515,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,196,15552,86,32,15,11,0.44,0.03,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,990,47500,494,253,156,92,3.66,0.966,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,415,20478,138,50,27,19,0.76,-0.234,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,67,3855,54,16,8,5,0.2,0.388,62.0,73.0
2026-04-30,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,61,4511,54,23,12,8,0.32,1.41,62.0,73.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,1701,126146,576,218,113,80,3.58,-0.012,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2651,147614,1525,455,202,111,4.97,-0.293,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,130,8775,105,31,16,11,0.49,0.635,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,323,28343,255,80,37,18,0.81,0.077,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,315,16936,121,48,22,17,0.76,0.017,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,577,57664,601,250,134,73,3.27,1.566,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,736,41223,682,329,166,89,3.99,0.953,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,55,4494,37,14,6,3,0.13,0.124,55.0,61.0
2026-04-30,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,29,1797,18,6,3,1,0.04,-0.457,55.0,61.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,2745,233351,709,207,86,51,2.41,-0.591,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,1238,92753,1256,525,249,159,7.52,1.084,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,57,2786,21,7,2,1,0.05,-0.648,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,216,10506,175,73,39,26,1.23,1.111,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,126,10404,157,65,34,24,1.13,2.713,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,780,42596,574,252,134,77,3.64,0.597,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,346,24474,351,134,70,37,1.75,0.933,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,33,1790,18,8,4,2,0.09,0.094,52.0,64.0
2026-04-30,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,48,2503,38,17,7,4,0.19,0.472,52.0,64.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,1329,91342,682,171,76,41,2.05,-0.383,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1178,103672,862,345,156,111,5.56,0.666,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,121,6768,20,6,2,1,0.05,-0.824,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,203,14728,251,71,29,13,0.65,0.216,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,446,23206,273,103,41,20,1.0,-0.088,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1638,118592,894,324,154,108,5.41,0.085,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,654,71227,479,179,73,43,2.15,0.039,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,68,6178,74,26,10,6,0.3,0.863,49.0,58.0
2026-04-30,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,49,1948,38,13,5,2,0.1,-0.196,49.0,58.0
2026-04-30,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,479,31962,188,66,42,23,1.27,-0.171,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1736,70941,515,176,127,59,3.26,-0.395,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,75,5526,25,7,4,2,0.11,-0.439,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,253,19926,200,56,35,18,0.99,0.499,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,106,9582,80,21,12,8,0.44,0.173,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,449,35699,341,85,58,45,2.49,1.009,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,198,12405,97,27,17,8,0.44,-0.163,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,34,1821,8,2,1,0,0.0,-1.0,66.0,77.0
2026-04-30,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,37,2261,26,6,3,1,0.06,-0.505,66.0,77.0
2026-05-01,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,983,89843,691,396,278,141,2.05,1.728,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1338,98866,1017,512,415,226,3.28,1.847,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,42,2965,17,7,5,3,0.04,0.413,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,331,14386,213,112,79,55,0.8,1.9,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,301,13194,163,96,77,59,0.86,2.331,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,800,52334,169,110,84,38,0.55,-0.03,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,411,38879,213,99,70,39,0.57,0.735,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,20,1732,12,6,5,2,0.03,1.012,91.0,78.0
2026-05-01,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,53,3360,21,12,9,6,0.09,0.819,91.0,78.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,1921,77490,422,158,124,59,0.91,-0.4,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,2267,201781,2231,1242,1038,471,7.26,2.265,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,85,6231,30,9,6,2,0.03,-0.617,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,91,7143,74,36,29,14,0.22,1.534,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,249,14157,88,29,22,15,0.23,0.209,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1192,65274,167,57,38,25,0.39,-0.63,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,738,75363,467,182,128,99,1.53,1.885,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,28,2249,20,11,7,3,0.05,0.955,86.0,82.0
2026-05-01,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,56,3684,40,19,14,11,0.17,2.388,86.0,82.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,587,37958,210,113,69,51,2.55,0.572,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1056,58854,193,75,48,36,1.8,-0.469,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,71,3569,17,11,6,3,0.15,-0.173,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,195,10877,45,22,13,6,0.3,-0.401,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,172,9553,47,22,14,9,0.45,-0.136,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,311,25250,72,39,25,16,0.8,0.016,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,620,51539,741,433,292,232,11.61,6.027,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,33,1456,16,8,4,3,0.15,0.758,73.0,69.0
2026-05-01,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,32,1604,17,8,5,2,0.1,0.074,73.0,69.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1547,83044,414,174,91,48,1.91,-0.372,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,2348,129880,1934,1026,565,298,11.85,1.401,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,86,5964,43,17,10,4,0.16,-0.105,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,265,11629,128,62,37,24,0.95,0.523,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,474,30437,212,101,62,31,1.23,0.154,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1897,165145,2150,873,518,317,12.61,2.563,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,346,31307,236,72,40,22,0.87,0.323,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,27,1061,8,4,2,1,0.04,-0.219,62.0,73.0
2026-05-01,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,56,2798,23,8,5,3,0.12,0.102,62.0,73.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2614,238540,2656,716,330,207,9.27,0.598,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2183,91291,1227,494,254,200,8.96,0.52,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,106,7219,73,21,10,4,0.18,-0.282,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,444,34886,309,98,51,28,1.25,0.077,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,407,34157,276,116,51,40,1.79,1.083,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1479,87705,1141,330,198,140,6.27,1.066,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,349,37746,313,93,41,26,1.16,0.157,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,43,3620,45,14,6,3,0.13,0.481,55.0,61.0
2026-05-01,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,35,2134,25,6,3,1,0.04,-0.385,55.0,61.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,849,34786,129,38,20,9,0.43,-0.794,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,2653,173143,1582,644,367,252,11.91,0.651,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,94,6876,60,27,14,10,0.47,0.939,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,197,15590,291,75,36,19,0.9,0.9,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,244,16481,201,64,27,19,0.9,0.579,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,654,67017,735,245,106,76,3.59,1.006,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,967,75063,660,212,88,53,2.51,0.084,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,74,3374,33,8,3,2,0.09,-0.406,52.0,64.0
2026-05-01,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,54,4562,82,32,15,11,0.52,2.649,52.0,64.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2620,170455,579,167,68,30,1.5,-0.78,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1700,106467,993,412,199,121,6.06,0.483,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,107,7247,52,22,8,5,0.25,-0.094,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,452,39026,450,191,95,64,3.2,2.05,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,369,30347,537,199,80,48,2.4,1.084,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1708,165435,1271,486,196,141,7.06,0.75,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,346,27127,309,75,35,15,0.75,-0.302,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,51,3123,17,6,2,1,0.05,-0.579,49.0,58.0
2026-05-01,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,66,3461,36,12,5,3,0.15,-0.041,49.0,58.0
2026-05-01,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,658,33888,103,25,15,9,0.5,-0.753,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,666,36083,150,44,27,19,1.05,-0.473,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,28,1351,10,3,1,0,0.0,-1.0,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,196,14881,162,49,30,22,1.22,1.088,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,103,8403,110,27,16,12,0.66,1.078,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,1120,94383,996,282,166,95,5.25,0.765,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,447,39786,113,28,19,13,0.72,-0.541,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,30,2299,17,5,3,2,0.11,0.373,66.0,77.0
2026-05-01,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,38,3117,20,4,2,1,0.06,-0.497,66.0,77.0
2026-05-02,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1852,71472,361,182,144,76,1.1,-0.227,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1903,83837,1053,635,530,417,6.06,3.21,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,54,2573,9,3,2,1,0.01,-0.606,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,224,10063,122,66,42,30,0.44,1.407,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,358,31849,269,118,80,48,0.7,1.781,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1095,111962,1297,614,467,222,3.22,2.653,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,327,20591,174,73,49,36,0.52,1.159,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,36,2379,13,8,6,4,0.06,1.079,91.0,78.0
2026-05-02,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,21,1412,11,7,4,2,0.03,0.78,91.0,78.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,1375,69093,408,224,174,81,1.25,0.063,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,2162,129895,547,305,226,117,1.8,-0.088,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,87,7760,26,8,5,3,0.05,-0.381,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,245,16204,179,86,59,40,0.62,2.313,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,105,8217,35,20,13,8,0.12,0.584,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,948,99584,1001,437,290,182,2.81,2.712,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,608,60209,200,82,67,39,0.6,0.021,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,23,1002,10,5,4,2,0.03,0.409,86.0,82.0
2026-05-02,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,17,798,10,5,3,1,0.02,0.214,86.0,82.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,993,47273,129,49,33,18,0.9,-0.62,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1523,123910,1024,619,406,281,14.07,2.07,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,74,5560,22,8,4,2,0.1,-0.576,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,104,8830,149,84,52,31,1.55,3.905,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,181,13809,83,37,29,17,0.85,1.026,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,332,29264,187,122,83,45,2.25,1.577,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,398,31982,252,111,89,47,2.35,1.24,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,44,3491,22,12,9,6,0.3,1.99,73.0,69.0
2026-05-02,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,17,979,9,4,3,2,0.1,0.945,73.0,69.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1790,95323,918,411,254,171,6.8,1.045,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,1551,91004,1201,356,243,119,4.73,0.534,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,91,3623,10,4,2,1,0.04,-0.805,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,266,22851,143,70,42,33,1.31,1.413,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,300,14940,109,46,27,13,0.52,-0.212,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1936,171938,1484,789,448,299,11.89,2.24,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,938,46791,710,317,215,169,6.72,2.105,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,40,2090,42,20,10,7,0.28,2.452,62.0,73.0
2026-05-02,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,62,2752,30,13,6,4,0.16,0.369,62.0,73.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2626,115730,1431,506,301,197,8.82,0.276,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2174,142831,2336,973,584,278,12.45,1.111,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,91,3680,36,16,7,3,0.13,-0.307,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,136,5707,77,21,9,6,0.27,-0.049,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,462,40674,719,227,104,54,2.42,1.551,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,868,49154,579,172,79,36,1.61,-0.252,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,799,57409,232,74,43,29,1.3,-0.319,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,40,2798,54,16,8,5,0.22,1.41,55.0,61.0
2026-05-02,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,71,3412,60,28,15,10,0.45,1.844,55.0,61.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,2427,173275,821,338,157,102,4.82,-0.297,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,982,41298,241,89,47,21,0.99,-0.539,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,123,4736,47,15,7,5,0.24,-0.339,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,146,8625,165,76,41,23,1.09,1.904,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,274,22833,133,46,25,12,0.57,-0.269,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1644,124095,1407,412,216,118,5.58,0.252,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,437,38504,170,48,25,13,0.61,-0.414,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,35,1799,27,10,4,2,0.09,0.131,52.0,64.0
2026-05-02,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,36,2955,12,3,1,0,0.0,-1.0,52.0,64.0
2026-05-02,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,1932,150408,1974,828,383,269,13.47,1.595,49.0,58.0
2026-05-02,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1330,121179,537,130,51,33,1.65,-0.48,49.0,58.0
2026-05-02,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,112,9615,36,15,5,3,0.15,-0.49,49.0,58.0
