event_id,event_date,entity_id,source_system,event_type,severity,owner_team,impacted_metric,records_impacted,note
EVT00662,2026-03-03,ENT014,Marketplace API,stakeholder_request,Medium,Merchandising,conversion_rate,52284,rideshare marketplace ROI signal 662
EVT00663,2026-03-04,ENT015,Warehouse feed,stakeholder_request,Medium,Data engineering,inventory_risk,11879,rideshare marketplace ROI signal 663
EVT00664,2026-03-05,ENT016,Marketplace API,definition_change,Medium,Growth,conversion_rate,3672,rideshare marketplace ROI signal 664
EVT00665,2026-03-06,ENT017,Ad platform,automation_run,High,Growth,event_completeness,6769,rideshare marketplace ROI signal 665
EVT00666,2026-03-07,ENT018,Marketplace API,automation_run,Critical,Merchandising,event_completeness,56506,rideshare marketplace ROI signal 666
EVT00667,2026-03-08,ENT019,Shopify,stakeholder_request,Medium,Operations,gross_margin,35396,rideshare marketplace ROI signal 667
EVT00668,2026-03-09,ENT020,GA4,automation_run,Critical,Data engineering,inventory_risk,40932,rideshare marketplace ROI signal 668
EVT00669,2026-03-10,ENT021,Marketplace API,manual_override,Critical,Analytics,repeat_purchase,8223,rideshare marketplace ROI signal 669
EVT00670,2026-03-11,ENT022,Ad platform,release_review,Critical,Analytics,gross_margin,17809,rideshare marketplace ROI signal 670
EVT00671,2026-03-12,ENT023,Ad platform,manual_override,High,Operations,conversion_rate,26787,rideshare marketplace ROI signal 671
EVT00672,2026-03-13,ENT024,Warehouse feed,manual_override,Critical,Merchandising,roas,55716,rideshare marketplace ROI signal 672
EVT00673,2026-03-14,ENT001,Marketplace API,manual_override,Medium,Merchandising,repeat_purchase,22752,rideshare marketplace ROI signal 673
EVT00674,2026-03-15,ENT002,Snowflake,refresh_delay,Low,Merchandising,event_completeness,20358,rideshare marketplace ROI signal 674
EVT00675,2026-03-16,ENT003,Ad platform,definition_change,Medium,Data engineering,gross_margin,49913,rideshare marketplace ROI signal 675
EVT00676,2026-03-17,ENT004,Shopify,automation_run,Medium,Growth,gross_margin,26148,rideshare marketplace ROI signal 676
EVT00677,2026-03-18,ENT005,Marketplace API,qa_failure,Critical,Data engineering,repeat_purchase,27467,rideshare marketplace ROI signal 677
EVT00678,2026-03-19,ENT006,Snowflake,release_review,High,Marketing,inventory_risk,46113,rideshare marketplace ROI signal 678
EVT00679,2026-03-20,ENT007,Snowflake,manual_override,Medium,Operations,roas,41344,rideshare marketplace ROI signal 679
EVT00680,2026-03-21,ENT008,Ad platform,stakeholder_request,High,Analytics,gross_margin,42580,rideshare marketplace ROI signal 680
EVT00681,2026-03-22,ENT009,Marketplace API,automation_run,Critical,Growth,event_completeness,32877,rideshare marketplace ROI signal 681
EVT00682,2026-03-23,ENT010,Snowflake,manual_override,Critical,Growth,inventory_risk,13447,rideshare marketplace ROI signal 682
EVT00683,2026-03-24,ENT011,Snowflake,stakeholder_request,Low,Marketing,conversion_rate,12626,rideshare marketplace ROI signal 683
EVT00684,2026-03-25,ENT012,Ad platform,definition_change,High,Operations,roas,46012,rideshare marketplace ROI signal 684
EVT00685,2026-03-26,ENT013,Ad platform,automation_run,Low,Analytics,inventory_risk,31442,rideshare marketplace ROI signal 685
EVT00686,2026-03-27,ENT014,Snowflake,release_review,Critical,Data engineering,roas,52033,rideshare marketplace ROI signal 686
EVT00687,2026-03-28,ENT015,Shopify,automation_run,Low,Operations,event_completeness,24015,rideshare marketplace ROI signal 687
EVT00688,2026-03-29,ENT016,Ad platform,refresh_delay,High,Data engineering,event_completeness,50697,rideshare marketplace ROI signal 688
EVT00689,2026-03-30,ENT017,Marketplace API,definition_change,Medium,Merchandising,event_completeness,27475,rideshare marketplace ROI signal 689
EVT00690,2026-03-31,ENT018,Warehouse feed,refresh_delay,Medium,Operations,gross_margin,22421,rideshare marketplace ROI signal 690
EVT00691,2026-04-01,ENT019,Ad platform,release_review,Critical,Growth,inventory_risk,53627,rideshare marketplace ROI signal 691
EVT00692,2026-04-02,ENT020,Shopify,manual_override,Low,Analytics,repeat_purchase,45242,rideshare marketplace ROI signal 692
EVT00693,2026-04-03,ENT021,Ad platform,automation_run,Critical,Growth,conversion_rate,24429,rideshare marketplace ROI signal 693
EVT00694,2026-04-04,ENT022,Marketplace API,stakeholder_request,High,Merchandising,event_completeness,15588,rideshare marketplace ROI signal 694
EVT00695,2026-04-05,ENT023,Marketplace API,qa_failure,Medium,Growth,gross_margin,9904,rideshare marketplace ROI signal 695
EVT00696,2026-04-06,ENT024,GA4,release_review,High,Growth,gross_margin,6053,rideshare marketplace ROI signal 696
EVT00697,2026-04-07,ENT001,Shopify,refresh_delay,Critical,Merchandising,inventory_risk,31556,rideshare marketplace ROI signal 697
EVT00698,2026-04-08,ENT002,Marketplace API,definition_change,High,Merchandising,conversion_rate,35197,rideshare marketplace ROI signal 698
EVT00699,2026-04-09,ENT003,Warehouse feed,automation_run,Critical,Marketing,gross_margin,11351,rideshare marketplace ROI signal 699
EVT00700,2026-04-10,ENT004,Shopify,qa_failure,High,Operations,event_completeness,23089,rideshare marketplace ROI signal 700
EVT00701,2026-04-11,ENT005,Marketplace API,qa_failure,High,Growth,repeat_purchase,27958,rideshare marketplace ROI signal 701
EVT00702,2026-04-12,ENT006,Ad platform,definition_change,Medium,Merchandising,conversion_rate,40081,rideshare marketplace ROI signal 702
EVT00703,2026-04-13,ENT007,Shopify,manual_override,Medium,Growth,repeat_purchase,3911,rideshare marketplace ROI signal 703
EVT00704,2026-04-14,ENT008,Marketplace API,refresh_delay,Medium,Operations,roas,42168,rideshare marketplace ROI signal 704
EVT00705,2026-04-15,ENT009,Warehouse feed,manual_override,Medium,Marketing,event_completeness,7974,rideshare marketplace ROI signal 705
EVT00706,2026-04-16,ENT010,Marketplace API,qa_failure,Medium,Marketing,conversion_rate,37089,rideshare marketplace ROI signal 706
EVT00707,2026-04-17,ENT011,Shopify,definition_change,Critical,Operations,conversion_rate,17463,rideshare marketplace ROI signal 707
EVT00708,2026-04-18,ENT012,Marketplace API,refresh_delay,Medium,Growth,conversion_rate,29460,rideshare marketplace ROI signal 708
EVT00709,2026-04-19,ENT013,Snowflake,stakeholder_request,High,Operations,gross_margin,45946,rideshare marketplace ROI signal 709
EVT00710,2026-04-20,ENT014,Shopify,release_review,Critical,Marketing,repeat_purchase,38352,rideshare marketplace ROI signal 710
EVT00711,2026-04-21,ENT015,Ad platform,manual_override,High,Operations,event_completeness,7852,rideshare marketplace ROI signal 711
EVT00712,2026-04-22,ENT016,Snowflake,manual_override,Low,Analytics,roas,420,rideshare marketplace ROI signal 712
EVT00713,2026-04-23,ENT017,GA4,manual_override,High,Analytics,event_completeness,8489,rideshare marketplace ROI signal 713
EVT00714,2026-04-24,ENT018,Shopify,stakeholder_request,High,Analytics,roas,6937,rideshare marketplace ROI signal 714
EVT00715,2026-04-25,ENT019,Ad platform,refresh_delay,Low,Analytics,conversion_rate,28174,rideshare marketplace ROI signal 715
EVT00716,2026-04-26,ENT020,GA4,qa_failure,Medium,Growth,gross_margin,37096,rideshare marketplace ROI signal 716
EVT00717,2026-04-27,ENT021,GA4,release_review,High,Marketing,event_completeness,29838,rideshare marketplace ROI signal 717
EVT00718,2026-04-28,ENT022,Marketplace API,automation_run,Low,Growth,repeat_purchase,38777,rideshare marketplace ROI signal 718
EVT00719,2026-04-29,ENT023,Ad platform,release_review,Medium,Marketing,gross_margin,47568,rideshare marketplace ROI signal 719
EVT00720,2026-04-30,ENT024,Warehouse feed,refresh_delay,Low,Merchandising,conversion_rate,45920,rideshare marketplace ROI signal 720
